,Name,ReviewRate,ReviewTime,ReviewVisite,ReviewText,VoyageType,RoomRate,EmplacementRate,ServiceRate,HostelType
776,Joseph Lo,1,il y a 4 mois ,08/2022,"Très franchement, c'est la première fois que je vois ça.<br/>Je fais des pick-up 2 à 3 fois par semaine aux hôtels New-York, New Port,Séquoia Lodge etc<br/>Et je n'ai jamais eu de problème.<br/>Ce soir le 27/08/2022 à 21H,le gars de l'entrée se prends pour un cowboy!<br/>On leur donne un peu d'autorité et ça se prend pour je ne sais pas quoi!<br/>Il a refusé que j'aille récupérer une mère avec son enfant handicapé parce que soit disant il ne retrouvait pas leur nom et les à laissé venir à pied jusqu'à l'entrée.<br/>Et il m'a même dit :mais non vos clients ne sont pas dans notre hôtel!<br/>Franchement quelle HONTE!<br/>La tête qu'il a fait quand il les as vue arriver !!!<br/>Très franchement, pour votre image et vos qualités de de service, des gens comme ça, il faut pas les garder, beaucoup de gens au chômage, beaucoup plus aimable mérite son poste!!!",,,,,22
777,Pablo Gargallo,4,il y a 4 mois ,08/2022,"(Traduit par Google) C'est un hôtel dont le personnel est très sympathique et ils vous comprennent en anglais et en espagnol. D'un autre côté, les chambres sont bien, même si elles peuvent vous donner quelque chose loin du parc, comme cela nous est arrivé. Le buffet du petit déjeuner est spectaculaire et a tout, tout comme le buffet du déjeuner/dîner. Ça vaut la peine.<br/>(Avis d'origine)<br/>Es un hotel cuyo personal es muy amable y te entienden tanto en inglés como en español. Por otro lado, las habitaciones están bien, aunque os pueden dar algo lejos del parque, como nos pasó. El buffet del desayuno es espectacular y tiene de todo, al igual que el de la comida/cena. Vale la pena.",,,,,22
778,Jérémie M.,5,il y a 4 mois ,08/2022,"(Traduit par Google) Super hôtel, très bonne expérience.<br/>Merci à tout le personnel pour leur attention et leur éducation.<br/>Très bon à manger. Il y a de tout, c'est très complet.<br/>Petits déjeuners traditionnels à la hauteur des attentes...<br/>Chambres en bon état, propres. Assez.<br/>Peu de bruit au repos.<br/>Bien qu'il soit plein, l'hôtel semble toujours pas très plein...<br/>Accès rapide au parc, même à pied.<br/>Il y a toujours quelques améliorations à apporter, quelques détails à améliorer comme mettre de quoi déposer le pain de savon dans la salle de bain... Ils n'ont pas rechargé la boite de mouchoirs pendant les trois jours de notre séjour. Une glacière manque en été. Et le bon matelas.<br/>Super séjour, nous serons ravis.<br/>(Avis d'origine)<br/>Super hotel, muy buena experiencia.<br/>Gracias a todo el personal por su atencion y educacion.<br/>Muy bien para comer. Hay de todo, es muy completo.<br/>Desayunos tradicionales a la altura de las expectativas...<br/>Habitaciones en buen estado, limpias. Todo suficiente.<br/>Poco ruido a la hora de descansar.<br/>Aunque esta a tope el hotel parece poco lleno siempre...<br/>Acceso rapido al parque, incluso caminando.<br/>Siempre hay algunas mejoras que hacer, algunos detalles que mejorar como por ejemplo poner algo para depositar la pastilla del jabon en el cuarto de baño... No nos han recargado la caja de pañuelos los tres dias de nuestra estancia. Se hecha de menos una neverita en verano. Y el colchon justo.<br/>Super estancia, volveremos encantado.",,,,,22
779,Mol Ruiz-Marin,5,il y a 4 mois ,08/2022,"(Traduit par Google) Tout est correct. Convivial, propre et très bien décoré.<br/>(Avis d'origine)<br/>Todo correcto. Amables, limpio y muy bien ambientado.",,,,,22
780,Tadei 68,5,il y a 4 mois ,08/2022,(Traduit par Google) Super hôtel à thème. Le petit déjeuner buffet et le dîner sont excellents<br/>(Avis d'origine)<br/>Ottimo hotel a tema. Colazione e cena a buffet sono ottime,,,,,22
781,Massimiliano Favale,3,il y a 4 mois ,08/2022,"(Traduit par Google) logement à rafraîchir un peu vieillot, pas une structure 4 étoiles, les 4 étoiles ici sont d'un autre niveau<br/>(Avis d'origine)<br/>alloggi da rinfrescare un po' vecchiotti,struttura non da 4 stelle,le 4 stelle da noi sono di un altro livello",,,,,22
782,Marie Hill,5,il y a 4 mois ,08/2022,(Traduit par Google) Belles chambres propres. La climatisation est standard et les équipements de base sont fournis. La nourriture avait un grand choix et une grande qualité. Personnel très sympathique.<br/>(Avis d'origine)<br/>Lovely clean rooms. Air conditioning is standard and basic amenities provided. Food had a great selection and great quality. Very friendly staff.,,,,,22
783,John Pearson,5,il y a 4 mois ,08/2022,(Traduit par Google) Salle à thème brillante. L<br/>(Avis d'origine)<br/>Brilliant themed room. L,,,,,22
784,Paola S,5,il y a 4 mois ,08/2022,"(Traduit par Google) C'est merveilleux de revenir dans cet Hotel ❤ .... tout est soigné dans les moindres détails ... propreté, gentillesse du personnel, grandes chambres sur le thème du Far West ... MAGNIFIQUE<br/>Super recommandé 👍🏻👍🏻👍🏻<br/>(Avis d'origine)<br/>È meraviglioso tornare in questo Hotel❤....è tutto curatissimo nei minimi dettagli...pulizia, gentilezza dello staff, ambienti ampi e a tema far West...STUPENDO<br/>Super consigliato 👍🏻👍🏻👍🏻",,,,,22
785,Simona Zunino,5,il y a 4 mois ,08/2022,(Traduit par Google) La structure très accueillante cuisine excellente propre J'ai mangé les incroyables côtes de porc<br/>(Avis d'origine)<br/>La struttura molto accogliente pulito una cucina ottima ho mangiato le costine di maiale strepitose,,,,,22
786,Abid Hussain,3,il y a 4 mois ,08/2022,,,,,,22
787,Anna Santini,5,il y a 4 mois ,08/2022,(Traduit par Google) Aimer!<br/>(Avis d'origine)<br/>Love it!,,,,,22
788,Silvia,5,il y a 4 mois ,08/2022,,,,,,22
789,Paul Scarborough,4,il y a 4 mois ,08/2022,,,,,,22
790,Mar Sanchez,4,il y a 4 mois ,08/2022,,,,,,22
791,Virginie Roy,2,il y a 4 mois ,08/2022,Très déçu de hotel alors nous avons été surclassé,,,,,22
792,Eus Mo,5,il y a 4 mois ,08/2022,(Traduit par Google) Hôtel fantastique avec une atmosphère de Far West et des personnages de Toy Story<br/>(Avis d'origine)<br/>Fantástico hotel con ambiente del lejano Oeste y con personajes de Toy Story,,,,,22
793,Ernesto Piuma,5,il y a 4 mois ,08/2022,"(Traduit par Google) Très bien tout, excellent<br/>(Avis d'origine)<br/>Muy bien todo, excelente",,,,,22
794,Martin Broadhead,2,il y a 4 mois ,08/2022,,,,,,22
795,Jordi Amorós,5,il y a 4 mois ,08/2022,"(Traduit par Google) Les chambres très confortables et spacieuses. Bonne attention. Le seul mais, les files d'attente pour le petit déjeuner à certaines heures, mais ils les gèrent assez rapidement. Très recommandable.<br/>(Avis d'origine)<br/>Las habitaciones muy comodas y amplias. Buena atención. El único pero, las colas para desayunar a ciertas horas, pero las gestionan con bastante rapidez. Muy recomendable.",,,,,22
796,Antonio Pérez,4,il y a 4 mois ,08/2022,,,,,,22
797,John Sheriff,5,il y a 4 mois ,08/2022,"(Traduit par Google) Excellent hôtel, chambre propre et spacieuse pour 2 adultes 1 enfant. Près de se garer avec un bon bar et de superbes espaces publics propres. Je le recommande vivement et j'y retournerai certainement.<br/>(Avis d'origine)<br/>Excellent hotel, clean, spacious room for 2 adults 1 child. Near to park with good bar area and great clean public areas. Would highly recommend and definitely stay here again.",,,,,22
798,Natalie Arrowsmith,4,il y a 4 mois ,08/2022,,,,,,22
799,Zoé Mehala,4,il y a 4 mois ,08/2022,,,,,,22
800,Jamie McCready,5,il y a 4 mois ,08/2022,,,,,,22
801,Alberto,5,il y a 4 mois ,08/2022,(Traduit par Google) Fantastique. Chambres spacieuses et bien décorées. Le petit déjeuner copieux et varié.<br/>Le personnel est merveilleux.<br/>(Avis d'origine)<br/>Fantástico. Habitaciones amplias y bien decoradas. El desayuno abundante y variado.<br/>El personal es maravilloso.,,,,,22
802,Suzy Dekinder,5,il y a 4 mois ,08/2022,(Traduit par Google) Très bien et calme<br/>(Avis d'origine)<br/>Zeer goed en rustig,,,,,22
803,Rocel Juntura,4,il y a 4 mois ,08/2022,,,,,,22
804,frederic devaux,5,il y a 4 mois ,08/2022,,,,,,22
805,Idrissa Bane,5,il y a 4 mois ,08/2022,,,,,,22
806,Maijo,5,il y a 4 mois ,08/2022,"(Traduit par Google) Comme toujours merveilleux, propre, bonnes installations, bonne nourriture, bon traitement du petit déjeuner de tout le personnel IMBATTABLE sans aucun doute nous répéterons l'année prochaine<br/>(Avis d'origine)<br/>Como siempre maravilloso, limpio, buenas instalaciones, buena comida, buen desayuno trato de todo el personal INMEJORABLE sin duda repetiremos el próximo año",,,,,22
807,Helena C.A,3,il y a 4 mois ,08/2022,, Famille ,3,4,3,22
808,Priscilla Le lay,5,il y a 4 mois ,08/2022,"Un hôtel tt droit sorti d un film 😉bel endroit calme et apaisant.. l accueil chaleureux et souriant, chambre prête avant l heure .. la chambre est bien et propre. Dormir avec woddy c est génial. Le restaurant(self service )  est excellent et les employés agréable. Il y a également une boutique souvenirs … sans oublier que dans la matinée ont peux faire une photo avec les deux personnages principaux du dessin animé… actuellement ( a savoir ) il y a des travaux en cour.. trottoir et d’avant la réception. Un beau saloon pour y boire un verre ( serveurs agréable, souriant ) un beau petit séjour dans cette hôtel.",,,,,22
809,Aurora Burgos Vidueira,5,il y a 4 mois ,08/2022,,,,,,22
810,Mayte Martin,5,il y a 4 mois ,08/2022,,,,,,22
811,Anthony Le Lay,4,il y a 4 mois ,08/2022,"Très bon hôtel, le personnel est top et l’ambiance western est top",,,,,22
812,Vulkano Aq,5,il y a 5 mois ,08/2022,,,,,,22
813,Davide Pioggia,1,il y a 5 mois ,08/2022,,,,,,22
814,Pau Simarro,4,il y a 5 mois ,08/2022,(Traduit par Google) Tout va bien.<br/>(Avis d'origine)<br/>Tot correcte.,,,,,22
815,Kelly Jane Cadd,4,il y a 5 mois ,08/2022,,,,,,22
816,Daniel Lopez,3,il y a 5 mois ,08/2022,(Traduit par Google) Hôtel très cool et atmosphérique. Le seul bémol était qu'il n'y avait pas d'ascenseur pour monter au 1er étage (avec les valises) et n'avait pas de meuble bar (il en manquait pour les boissons fraîches.<br/>(Avis d'origine)<br/>Hotel muy chulo y ambientado.  La unica pega no tenia ascensor  para subir al 1 piso(con las maletas) y no tener mueble bar.(se hecha en falta para bebidas frias.,,,,,22
817,Simona Giannini,5,il y a 5 mois ,08/2022,"(Traduit par Google) Emplacement pratique, cadre de style occidental très suggestif, chambres à thème propres et bien entretenues, situées dans différents bâtiments comme pour former un petit village, personnel courtois en nombre plus que suffisant pour offrir un excellent service, consigne à bagages fiable et rapide. Pour le petit déjeuner il n'y a pas de mots... variété, qualité, abondance !!<br/>(Avis d'origine)<br/>Comoda la posizione, l'ambientazione in stile western molto suggestiva, pulite e ben tenute le camere in tema, dislocate in edifici diversi come a formare un piccolo villaggio, personale cortese e in numero più che sufficiente da offrire un servizio ottimo, deposito bagagli affidabile e celere. Per la colazione non ci sono parole...varietà, qualità, abbondanza!!", Vacances · Famille ,5,4,5,22
818,amandine louane,5,il y a 5 mois ,08/2022,Parfait rien a redire personnel très agréable chambre confortable et très propre .<br/>Merci pour votre compétence, Famille ,5,5,5,22
819,VIVIANA,5,il y a 5 mois ,08/2022,,,,,,22
820,Gaurav Dhote,5,il y a 5 mois ,08/2022,,,,,,22
821,KARL MCCABE,5,il y a 5 mois ,08/2022,(Traduit par Google) Super endroit où séjourner.<br/>(Avis d'origine)<br/>Great place to stay.,,,,,22
822,Mathieu Cyriaque,4,il y a 5 mois ,08/2022,Personnel hyper sympas. Repas et petit déjeuner moyen pour le prix demandé. Chambre superbe.,,,,,22
823,Mamen Dugo Rodriguez,4,il y a 5 mois ,08/2022,,,,,,22
824,Ángela Mª Rojillas,5,il y a 5 mois ,08/2022,(Traduit par Google) Personnel très attentif avec une grande variété de langues<br/>(Avis d'origine)<br/>Personal muy atento y con gran variedad de idiomas,,,,,22
825,stefano carnevali,3,il y a 5 mois ,08/2022,"(Traduit par Google) Près des parcs, beau hall, chambre agréable mais pas propre, restaurant médiocre à l'intérieur.<br/>(Avis d'origine)<br/>Vicino ai parchi, bellissima hall, camera carina ma non pulita, ristorante all’interno scarso.",,,,,22
826,Carmen Arambul,5,il y a 5 mois ,08/2022,,,,,,22
827,sylvie oudin,5,il y a 5 mois ,08/2022,"Très bon accueil,  chambres confortables,  personnel souriant malgré une activité débordante.",,,,,22
828,Imaa Boutique,5,il y a 5 mois ,08/2022,(Traduit par Google) J'ai adoré le thème du ranch. Les chambres sont de bonnes dimensions. C'est un endroit heureux !<br/>(Avis d'origine)<br/>I loved the ranch theme. The rooms are of a good size. It's a happy place!,,,,,22
829,Andrew Horne,5,il y a 5 mois ,08/2022,,,,,,22
830,Inès Béhier,4,il y a 5 mois ,08/2022,"Nous avons passé un bon séjour. Les chambres sont chaleureuses, avec la climatisation !", Couple ,5,3,4,22
831,Glenn Hervé (By G.H),5,il y a 5 mois ,08/2022,Très bien bonne ambiance,,,,,22
832,Carine Chaillou,4,il y a 5 mois ,08/2022,Hotel sympa,,,,,22
833,Hatice Unal,5,il y a 5 mois ,04/2022,Nous avons séjourner 2 nuit dans cet hôtel avec 2 enfants. Vraiment rien de négatif.  Chambre bien spacieuse lit confortable draps propre salle de bain nickel vous pouvez y aller les yeux fermer,,,,,22
834,Fabio Gaggero,5,il y a 5 mois ,04/2022,,,,,,22
835,PAQUI Gonzalez,5,il y a 5 mois ,08/2022,(Traduit par Google) Hôtel original et très bon buffet<br/>(Avis d'origine)<br/>Hotel original y muy buen buffet,,,,,22
836,Tahitybobe,4,il y a 5 mois ,08/2022,"Bien, simple mais propre et avec la navette on marche moins que certains hôtels plus chers.",,,,,22
837,Lance Lavandowska,3,il y a 5 mois ,08/2022,"(Traduit par Google) Mignon, beaucoup de caractère, mais hôtel plutôt basique<br/>(Avis d'origine)<br/>Cute, lots of character, but rather basic hotel",,,,,22
838,Grégory Mathy,5,il y a 5 mois ,08/2022,,,,,,22
839,Veruska Martinez Ferreira,5,il y a 5 mois ,07/2022,"(Traduit par Google) J'avais un peu peur à cause des critiques que j'avais lues. Mais nous y sommes allés en juillet et l'hôtel est très calme, nous n'avons pratiquement pas entendu de bruit des autres clients. Très propre. Le lit spectaculaire ! Après les longues journées de parcs et de spectacles, nous nous sommes reposés toute la nuit et nous nous sommes réveillés à 100 %. L'attention du personnel de l'hôtel est impeccable. C'est une option parfaite pour économiser de l'argent si cela ne vous dérange pas d'avoir à marcher un peu plus pour vous rendre dans les parcs.<br/>(Avis d'origine)<br/>Iba con un poco de miedo debido a la reseñas que había leído. Pero fuimos en julio y el hotel es muy silencioso, no escuchamos prácticamente ruido de ningún otro huésped. Muy limpio. La cama espectacular! Luego de los largos días de parques y espectáculos descansamos toda la noche y despertábamos al 100%. La atención del personal del hotel es impecable. Es una opción perfecta para ahorrar algo de dinero si no te importa tener que caminar un poco más para llegar a los parques.",,,,,22
