Review ID,Review Rate,Review Time,Review Text,Review Visite
Marcos Vasconcelos,5,il y a 4 jours,"(Traduit par Google) Complexe Disney qui possède deux parcs à thème : le Parc Disneyland et les Studios Walt Disney. Bien qu'ils soient plus petits que les parcs d'Orlando, les deux ont la même atmosphère et la même magie.Impossible de ne pas s'émouvoir et de passer un merveilleux moment.Situé à seulement 45 minutes de Paris par le RER A. Descendre à la station Marne-La-Vallée Chessy.(Avis d'origine)Complexo Disney que conta com dois parques tematicos: Parque Disneyland e Walt Disney Studios. Apesar de serem menores em relação aos parques de Orlando,  ambos possuem a mesma atmosfera e magia.Impossível não se emocionar e passar momentos maravilhosos.Situado à apenas 45 minutos de Paris via RER A. Salte na estação Marne-La-Vallée Chessy.",Visité en janvier
SUTTER Christophe,4,il y a 4 jours,no comment,Visité en janvier
Filipe Santos,5,il y a 4 jours,(Traduit par Google) Lieu plein de magie et de spectacle..(Avis d'origine)Local cheio de magia e espectáculo..,Visité en janvier
CataDeCatador,5,il y a 4 jours,(Traduit par Google) Beaucoup de files d'attente mais un endroit magique si vous aimez Disney World(Avis d'origine)Muchas colas pero un lugar mágico si te gusta el mundo Disney,Visité en janvier
Greta Nasciuti,3,il y a 4 jours,no comment,no visite mentionned
Fahad Mohamed Mnemoi,5,il y a 4 jours,no comment,Visité en janvier
mai hawamdeh,5,il y a 4 jours,no comment,Visité en janvier
Karsten Kullick,2,il y a 4 jours,"(Traduit par Google) Après des visites annuelles, c'était notre dernière fois.(Avis d'origine)Nach alljährlichen besuchen war das unser letztes mal.",Visité en janvier
Nicola Margaret Whittaker,5,il y a 4 jours,no comment,Visité en janvier
adi katalan,5,il y a 4 jours,"(Traduit par Google) Expérience incroyable.Bien que les billets soient un peu chers, je vous recommande d'y aller si c'est dans votre budget.Vraiment génial(Avis d'origine)Amazing experience.Although the tickets are a bit pricey, I would recommend going if it’s in your budget.Truly amazing",Visité en janvier
carlos castro,4,il y a 4 jours,no comment,Visité en janvier
Gary Buckley,5,il y a 4 jours,(Traduit par Google) Étonnante.Simplement extraordinaire(Avis d'origine)Amazing.Simply Amazing,Visité en janvier
pauline de gouveia,5,il y a 4 jours,no comment,Visité en janvier
"Grupo Platinium, C. A. (PlatiniumHost.com)",5,il y a 4 jours,"(Traduit par Google) Disney est Disney, mes recommandationsL'achat des passes d'avance est-il prioritaireFaire des réservations pour des événements internesArrivez tôt pour profiter au maximum du tempsEmportez un repas dans votre sac et y achetez à emporter ou à emporterSi vous pouvez transporter une banque d'alimentation en toute sécurité, vous dépenserez la batterie de votre téléphone, entre la carte virtuelle, les photos et les vidéos.Et à l'heure de fermeture, cherchez un bon emplacement pour voir la fermeture(Avis d'origine)Disney es disney, mis recomendacionesEs comprar los pases de avance prioridadHacer reservación para los eventos internosLlegar temprano para aprovechar el tiempo al máximoLlevar una comida en tu bolso y alla comprar de tomar o llevarloSi puedes llevar un power bank seguro gastaras tu pila del telf, entre el mapa virtual, fotos y videos.Y al momento del cierre busca una buena ubicacion para ver el cierre",Visité en janvier
George Vidakis,5,il y a 4 jours,no comment,Visité en janvier
Adamdanilhanna Farah,5,il y a 4 jours,no comment,Visité en janvier
Jonckeere Jonckeere,5,il y a 4 jours,no comment,Visité en janvier
Felix,5,il y a 4 jours,"(Traduit par Google) C'était incroyablement beau ! Tout était parfait comme vous le savez de Disney. Je n'ai eu qu'une seule mauvaise expérience sur des montagnes russes ici, mais je ne peux pas enlever une étoile pour ça. Seulement à recommander(Avis d'origine)Es war unfassbar schön! Alles war perfekt wie man es von Disney kennt. Hatte hier nur eine schlechte Erfahrung mit einer Achterbahn aber dafür kann man keinen Stern abziehen. Nur weiterzuempfehlen",Visité en janvier
Jollgra,5,il y a 4 jours,no comment,Visité en janvier
anna maria saccuman,5,il y a 4 jours,no comment,Visité en janvier
Raluca Galbinu,5,il y a 4 jours,no comment,Visité en janvier
Elodie Pages,5,il y a 4 jours,no comment,Visité en janvier
Stephanie Kaslander,5,il y a 4 jours,no comment,Visité en janvier
Veronica Lindo Casals,4,il y a 4 jours,no comment,Visité en janvier
päk mäk,1,il y a 4 jours,"(Traduit par Google) Extrêmement décevant... pas d'ambiance du tout, l'attraction plutôt vieille et pas du tout attirante... nous avons payé 90€ par jour pour 2 parcs, le 2 Park System est une arnaque comme tout là-bas. 2 ou 3 fois par jour, vous pouvez voir quelques (pas beaucoup) figurines Disney à la soi-disant parade, c'est qu'il n'y a pas de Mickey Mouse ou quoi que ce soit d'autre. La navigation est un désastre. Plus de boutiques de cadeaux qu'autre chose, nous n'avons même pas reçu de sac pour les choses que nous avons achetées pour beaucoup d'argent, ces boutiques vendent toutes les mêmes choses, nous n'avons pas pu trouver les plus classiques, principalement de nouvelles figurines. . . le parc principal est passé loin, je n'ai fait que 2 photos... la seule chose sympa était le feu d'artifice le soir. Plus jamais !!!(Avis d'origine)Extremly disapointing... no atmosphere at all, the attraction mostly old and not attracting at all... we payed 90€ a day for 2 parks, the 2 Park System is a rip off like everything there. 2 or 3 Times a day you can see a few (not much) disney figures  at the so called Parade,thtas it no mickey mouse or anything else is runnig around. The Navigation is a disaster.  More gift Shops then anything else, we didnt even get a bag for the stuff we bought for very much money, These Shops sell all the same stuff , we couldnt find the most classics ,mostly New figures stuff... the Main Park is passend away, i made just 2 pictures... the only nice thing was the fire work at the evening. Never again !!!",Visité en janvier
Justin Kieft,5,il y a 4 jours,no comment,Visité en janvier
ali possution,4,il y a 4 jours,no comment,Visité en janvier
Mapi Cardona,5,il y a 4 jours,no comment,Visité en janvier
Justine Posé,3,il y a 4 jours,"Séjour entre Noël et jour de l’an.Il y a quelques années en arrière, j’aurais mis 5 ⭐️ car j’adore Disney et le parc. Aujourd’hui, je suis déçue . Premièrement des tarifs qui ont littéralement explosé ces dernières années!!! 😱Même tarif qu’un voyage à l’étranger avec l’hôtel !!Ensuite des attractions plébiscitées comme Peter Pan n’ont pas d’extérieur abrité pour 1h30 d’attente!Et la cerise sur le gâteau … la parade …4-5 chars , pas de reine des neiges, ( ma fille de 4 ans et demie n’attendait que ca..!), un circuit de passage qui change à la dernière minute donc tout le monde qui court et pousse pour la meilleure place..Heureusement ma fille a tout de même adoré c’est l’essentiel , mais de mon point de vue, une partie de magie s’en est allée … 😐",Visité en janvier
Quairiaux Adrien,5,il y a 4 jours,no comment,no visite mentionned
Antonio Mora Amat,5,il y a 4 jours,"(Traduit par Google) Excellent parc d'attractions, c'est la cinquième fois que ma famille et moi y allons et nous l'aimons toujours comme la première fois.(Avis d'origine)Excelente parque de atracciones , es la quinta vez que vamos mi familia y yo y nos sigue gustando como la primera vez .",Visité en janvier
Barry Weaver,3,il y a 4 jours,"(Traduit par Google) Nourriture chère et médiocre, beaucoup de files d'attente mais très amusant. Les enfants vont adorer.(Avis d'origine)Expensive, poor food, lots of queues but good fun. Kids will love it.",Visité en janvier
Louise COUTANT,4,il y a 4 jours,no comment,Visité en janvier
Ana Paula da Silva Romano,5,il y a 4 jours,no comment,Visité en janvier
Ibrahim Abdelaoual,5,il y a 4 jours,no comment,Visité en janvier
Ivan Muntoni,5,il y a 4 jours,no comment,Visité en janvier
Jessica Fontaine,5,il y a 4 jours,no comment,Visité en janvier
Andrea Nuti,4,il y a 4 jours,"(Traduit par Google) Belle expérience, une cascade d'émotions, des enfants aux yeux qui brillent de la première à la dernière minute du séjour.C'est une expérience inoubliable, les attractions avec une technologie super avancée, le spectacle final au château donne la chair de poule, vraiment excitant.Le ménage est impeccable, aussi bien autour que dans les salles de bain (toutes mais la plupart ne sont pas propres), avec autant de monde ce n'est pas facile.4 étoiles uniquement pour les prix, ils sont excessifs, sur tout, la nourriture, l'eau, le café... Dommage car la visite devient vraiment exigeante financièrement.(Avis d'origine)Bellissima esperienza, una cascata di emozioni, i bambini con gli occhi che brillano dal primo all'ultimo minuto di permanenza.E un' esperienza indimenticabile, le attrazioni con una tecnologia super avanzata, lo spettacolo finale al castello da pelle d'oca, davvero emozionante.La pulizia è impeccabile, sia in giro che nei bagni (non tutti ma la maggior parte sono puliti), con tanta gente non è facile.4 stelle solo per i prezzi, sono eccessivi, su tutto, il mangiare, l' acqua il caffè... Peccato perché la visita diventa veramente impegnativa economicamente.",Visité en janvier
Haja Konneh,5,il y a 4 jours,no comment,Visité en janvier
DARK LORD,5,il y a 4 jours,no comment,Visité en janvier
Natasha Kemp,5,il y a 4 jours,no comment,no visite mentionned
Sjef Rijkers,5,il y a 4 jours,no comment,Visité en janvier
azael boulouize,5,il y a 4 jours,no comment,Visité en janvier
Philippe Marbaise,4,il y a 4 jours,no comment,Visité en janvier
gwen gosselet,5,il y a 4 jours,no comment,Visité en janvier
SM M.,5,il y a 4 jours,no comment,Visité en janvier
Bernadette Ameline,5,il y a 4 jours,no comment,Visité en janvier
Ghislayne cabezas,5,il y a 4 jours,no comment,Visité en janvier
Océane Mesplomb,4,il y a 4 jours,"Magnifique. Dommage qu'il faut attendre énormément pour certaines attractions mais bon c'est compréhensible. Personnels impeccable, parc très propre, rien à dire.La nourriture est un peu chère pour ce que s'est ou alors que des repas en buffet à volonté donc 45€ par personne, c'est rentable quand on mange beaucoup mais pas pour moi... 😊",Visité en janvier
Ellana Yokohama,5,il y a 4 jours,no comment,Visité en janvier
Giacomo 26,1,il y a 4 jours,Extrêmement déçu parc saturé aucun manège de disponible sauf si vous avez 80 minutes a perdre  avec deux  enfants sous la pluie du on payer 3 entrée et on pu faire 0 manèges sa fait chère la balade une chose est sûr c’est que plus jamais j’y retournerai malheureusement je suis un client fidèle qui viens depuis 20 ans et qui avais même le Pass il y’a quelques années mais là c’est devenue pitoyable il entassent les clients comme du bétails pour remplir les caisses mais les enfants sont privé d’attractionLe 05/01/2023 le jour de l’anniversaire de mon fils grâce à Disney c’est bien gâcher la magie de Mickey est devenu un cauchemar,Visité en janvier
Anita Mulder,4,il y a 4 jours,(Traduit par Google) En un mot FANTASTIQUE.longues files d'attente aux attractions(Avis d'origine)In één woord FANTASTISCH.wel lange wachtrijen bij de attracties,Visité en janvier
Larraitz Uribesalgo,5,il y a 4 jours,no comment,no visite mentionned
Marie dominique Spiteri,5,il y a 4 jours,no comment,Visité en janvier
Raphaël Randaxhe,2,il y a 4 jours,no comment,Visité en janvier
Pet World,5,il y a 4 jours,"(Traduit par Google) L'endroit le plus magique sur la face de la terre! Ce furent des jours inoubliables. Pour ceux qui aiment Disney, je le recommande, mais prenez une bonne dose de patience pour être dans les files d'attente.(Avis d'origine)Local mais mágico à face da terra! Foram dias inesquecíveis. Para quem gosta da Disney recomendo, mas leve uma boa dose de paciência para estar em filas.",Visité en janvier
Curtis Wells,5,il y a 4 jours,no comment,Visité en janvier
Deborah Garou,5,il y a 4 jours,no comment,Visité en janvier
Carlos,2,il y a 4 jours,"(Traduit par Google) Dans le parc, les attractions sont bien décorées et détaillées, mais il y a de nombreux défauts dans le parc qui n'existaient pas il y a des années.• Les files d'attente, le temps d'attente ne correspond pas à ce que dit l'application ou le panneau à l'entrée de chaque attraction. Qui est beaucoup plus grand. Exemple Peter Pan (j'ai mis 35 minutes et ça nous a pris 1h15).• La nuit, il y a très peu de lumière et on ne voit presque rien et cela peut même être dangereux dans certaines zones (marches glissantes...)•Beaucoup de boutiques de souvenirs mais peu de magasins d'alimentation, avec une longue file d'attente et de la nourriture très basique.• La bonne chose que j'avais avant c'était le Fast pass et ils l'ont enlevé, maintenant c'est payant... UNE BARBARE. Ils ne cherchent qu'à élever et ne s'occupent pas des clients....• Certaines marches pour les attractions sont très étroites et vous passez régulièrement DISCRIMINATOIRE.Conclusion:Avec le prix de 79€ pour un seul parc, il faut beaucoup y penser, car pour visiter 10 attractions il n'y a pas assez de temps avec les files d'attente qui existent.Une peine(Avis d'origine)En el parque las atracciones están bien de decoración y detalles, pero hay bastantes fallos en el parque que no había hace años.• Las colas el tiempo de espera no coincide con lo que dice ni la aplicación ni el cartel a la entrada de cada atracción. Que es mucho mayor. Ejemplo Peter Pan ( ponía 35 minutos y tardamos 1 hora y 15 minutos).•Por la noche hay muy poca luz y no se ve casi nada e incluso por algunas zonas puede ser peligroso ( peldaños resbaladizos...)•Muchas tiendas de souvenirs pero pocas de comida, con mucha cola y comida muy básica.• Lo bueno que tenía antes era el Fast pass y lo quitaron, ahora es de pago...UNA BARBARIDAD. Sólo buscan recaudar y no cuidan a los clientes....• Algunos pasos para las atracciones son muy estrechos y se pasa regular DISCRIMINATORIO.Conclusión:Con el precio que tiene 79€ sólo a un parque es de pensárselo mucho, pues para visitar 10 atracciones no llega el tiempo con las colas que hay.Una pena",Visité en janvier
